Source_ID,Source_Name,Status_Code,Status_Description,Type_Code,Type_Desc,Address,City,State_Abbr,Postal_Code,Degree_of_Shortage,Designation_Date,Designation_Last_Update_Date,Designation_Pop,Estimated_Underserved_Pop,Estimated_Served_Pop,Formal_Ratio,Total_FTE_Clinicians,Metropolitan_Indicator_Code,Metropolitan_Indicator_Desc,Provider_Ratio_Goal,Percent_Pop_Below_Poverty,HPSA_Score,HPSA_Shortage,Discipline_Class_Num,Discipline_Class_Desc,Component_Source_ID,Component_Source_Name,Component_Status_Code,Component_Status_Desc,Component_Type_Code,Component_Type_Desc,Component_State_Abbr,Component_Postal_Code,Component_Designation_Date,Component_Designation_Date_String,Component_Designation_Last_Update_Date,Geography_ID,CountyFIPS,County_Name,StateCountyFIPS,State_FIPS,State_Abbr_2,State_Name,Primary_State_Name,Primary_State_FIPS,Primary_HHS_Region_Name,US_Mexico_Border_County,US_Mexico_Border_100km,Data_Warehouse_Record_Create_Date,Data_Warehouse_Record_Create_Date_Text,HPSA_Name,HPSA_Component_Name,Break_in_Designation,Geocoding_Primary_X,Geocoding_Primary_Y,HPSA_Pop_Type_Code,HPSA_Pop_Type_Desc,HPSA_Resident_Civilian_Pop,Common_City_Name_with_State_Abbr,Common_Postal_Code,Common_County_Name,Common_StateCounty_FIPS,Common_State_Abbr,Common_State_Name,Common_State_FIPS,Common_Region_Name,HPSA_Withdrawn_Date,HPSA_Withdrawn_Date_String,Provider_Type,Rural_Status_Code,Rural_Status_Desc,HPSA_Designation_Pop_Type_Desc,BHCMIS_OrgID
65599955A9,P CHRISTENSEN HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",129 Old Abe Rd,Lac Du Flambeau,WI,54538-9386,,10/26/2002,10/7/2019,,,,,,N,Non-Metropolitan,,,17,,6,Dental Health,65599955A9,P CHRISTENSEN HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,125,Vilas,55125,55,WI,Wisconsin,Wisconsin,55,Region V,N,N,12/17/2019,12/17/2019,P Christensen Health Center,P Christensen Health Center,N,-89.88301536,45.97603707,,,,Lac Du Flambeau,54538,"Vilas County, WI",55125,WI,Wisconsin,55,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65599955A5,MENOMINEE HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",W3275 Wolf River Dr,Keshena,WI,54135-9202,,10/26/2002,10/7/2019,,,,,,N,Non-Metropolitan,,,22,,6,Dental Health,65599955A5,MENOMINEE HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,78,Menominee,55078,55,WI,Wisconsin,Wisconsin,55,Region V,N,N,12/17/2019,12/17/2019,Menominee Health Center,Menominee Health Center,N,-88.65088266,44.88439359,,,,Keshena,54135,"Menominee County, WI",55078,WI,Wisconsin,55,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65599955A4,MOLE LAKE HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",3144 Vanzile Rd,Crandon,WI,54520-8149,,10/26/2002,10/7/2019,,,,,,N,Non-Metropolitan,,,22,,6,Dental Health,65599955A4,MOLE LAKE HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,41,Forest,55041,55,WI,Wisconsin,Wisconsin,55,Region V,N,N,12/17/2019,12/17/2019,Mole Lake Health Center,Mole Lake Health Center,N,-88.94961799,45.498246,,,,Crandon,54520,"Forest County, WI",55041,WI,Wisconsin,55,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65599955A3,POTAWATOMI HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",8201 Mish Ko Swen Dr,Crandon,WI,54520-8631,,10/26/2002,10/7/2019,,,,,,N,Non-Metropolitan,,,14,,6,Dental Health,65599955A3,POTAWATOMI HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,41,Forest,55041,55,WI,Wisconsin,Wisconsin,55,Region V,N,N,12/17/2019,12/17/2019,Potawatomi Health Center,Potawatomi Health Center,N,-88.84586956,45.56947282,,,,Crandon,54520,"Forest County, WI",55041,WI,Wisconsin,55,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65599955A2,STOCKBRIDGE MUNSEE HC,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",County Road A,Bowler,WI,54416,,10/26/2002,10/7/2019,,,,,,N,Non-Metropolitan,,,22,,6,Dental Health,65599955A2,STOCKBRIDGE MUNSEE HC,0,Unknown,UNK,Unknown,,,,,,POINT,115,Shawano,55115,55,WI,Wisconsin,Wisconsin,55,Region V,N,N,12/17/2019,12/17/2019,Stockbridge Munsee Health Center,Stockbridge Munsee Health Center,N,-88.91083108,44.870139,,,,Bowler,54416,"Shawano County, WI",55115,WI,Wisconsin,55,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6559995599,RED CLIFF HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",36745 Aiken Rd,Bayfield,WI,54814-4579,,10/26/2002,10/7/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,6559995599,RED CLIFF HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,7,Bayfield,55007,55,WI,Wisconsin,Wisconsin,55,Region V,N,N,12/17/2019,12/17/2019,Red Cliff Health Center,Red Cliff Health Center,N,-90.80522108,46.86025353,,,,Bayfield,54814,"Bayfield County, WI",55007,WI,Wisconsin,55,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6557949757,AMERICAN INDIAN COUNCIL ON ALCOHOLISM,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",6510 W Layton Ave Ste 101,Greenfield,WI,53220-4563,,8/18/2019,10/7/2019,,,,,,0,Unknown,,,19,,6,Dental Health,6557949757,AMERICAN INDIAN COUNCIL ON ALCOHOLISM,0,Unknown,UNK,Unknown,,,,,,POINT,79,Milwaukee,55079,55,WI,Wisconsin,Wisconsin,55,Region V,N,N,12/17/2019,12/17/2019,American Indian Council on Alcoholism,American Indian Council on Alcoholism,N,-87.9946515,42.95946752,,,,Greenfield,53220,"Milwaukee County, WI",55079,WI,Wisconsin,55,Region V,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6557128165,TOMAH HLTH LOCATION,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1505 Butts Ave,Tomah,WI,54660-2405,,8/18/2019,10/7/2019,,,,,,0,Unknown,,,12,,6,Dental Health,6557128165,TOMAH HLTH LOCATION,0,Unknown,UNK,Unknown,,,,,,POINT,81,Monroe,55081,55,WI,Wisconsin,Wisconsin,55,Region V,N,N,12/17/2019,12/17/2019,Tomah Health Location,Tomah Health Location,N,-90.51504763,43.97279403,,,,Tomah,54660,"Monroe County, WI",55081,WI,Wisconsin,55,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6553919193,HO-CHUNK WELLNESS CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",S2845 White Eagle Rd,Baraboo,WI,53913-9064,,8/18/2019,10/7/2019,,,,,,0,Unknown,,,10,,6,Dental Health,6553919193,HO-CHUNK WELLNESS CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,111,Sauk,55111,55,WI,Wisconsin,Wisconsin,55,Region V,N,N,12/17/2019,12/17/2019,Ho-Chunk Wellness Center,Ho-Chunk Wellness Center,N,-89.76182093,43.541649,,,,Baraboo,53913,"Sauk County, WI",55111,WI,Wisconsin,55,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6551768435,BLACK RIVER FALLS HC,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",N6520 Lumberjack Guy Rd,Black River Falls,WI,54615-5405,,8/18/2019,10/7/2019,,,,,,0,Unknown,,,16,,6,Dental Health,6551768435,BLACK RIVER FALLS HC,0,Unknown,UNK,Unknown,,,,,,POINT,53,Jackson,55053,55,WI,Wisconsin,Wisconsin,55,Region V,N,N,12/17/2019,12/17/2019,Black River Falls Health Center,Black River Falls Health Center,N,-90.80488362,44.30742249,,,,Black River Falls,54615,"Jackson County, WI",55053,WI,Wisconsin,55,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953F9,Lummi Tribal Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",2592 Kwina Rd,Bellingham,WA,98226-9278,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,65399953F9,Lummi Tribal Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,73,Whatcom,53073,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Lummi Tribal Health Center,Lummi Tribal Health Center,N,-122.617174,48.79384747,,,,Bellingham,98226,"Whatcom County, WA",53073,WA,Washington,53,Region X,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953F1,YAKAMA INDIAN HEALTH CLINIC,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",401 Buster Rd,Toppenish,WA,98948-9792,,10/21/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,65399953F1,YAKAMA INDIAN HEALTH CLINIC,0,Unknown,UNK,Unknown,,,,,,POINT,77,Yakima,53077,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Yakama Indian Health Clinic,Yakama Indian Health Clinic,N,-120.3412231,46.3796123,,,,Toppenish,98948,"Yakima County, WA",53077,WA,Washington,53,Region X,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6.54E+16,DAVID C. WYNCOOP MEMORIAL CLINIC,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",6205 Wellpinit Agency Loop Rd,Wellpinit,WA,99040,,9/14/2007,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,6.54E+16,DAVID C. WYNCOOP MEMORIAL CLINIC,0,Unknown,UNK,Unknown,,,,,,POINT,65,Stevens,53065,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,David C. Wyncoop Memorial Clinic,David C. Wyncoop Memorial Clinic,N,-117.9881274,47.88762757,,,,Wellpinit,99040,"Stevens County, WA",53065,WA,Washington,53,Region X,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6.54E+11,White Swan Dental Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",514 Signal Peak Rd,White Swan,WA,98952,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,22,,6,Dental Health,6.54E+11,White Swan Dental Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,77,Yakima,53077,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,White Swan Dental Clinic,White Swan Dental Clinic,N,-120.7327754,46.380149,,,,White Swan,98952,"Yakima County, WA",53077,WA,Washington,53,Region X,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6.54E+08,Shoalwater Bay Wellness Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",2373 Tokeland Rd,Tokeland,WA,98590-9729,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,6.54E+08,Shoalwater Bay Wellness Center,0,Unknown,UNK,Unknown,,,,,,POINT,49,Pacific,53049,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Shoalwater Bay Wellness Center,Shoalwater Bay Wellness Center,N,-124.0152493,46.72145849,,,,Tokeland,98590,"Pacific County, WA",53049,WA,Washington,53,Region X,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953C9,Roger Saux Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1505 Kla-ook-wa Dr,Taholah,WA,98587,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,65399953C9,Roger Saux Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,27,Grays Harbor,53027,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Roger Saux Health Center,Roger Saux Health Center,N,-124.26239,47.31617,,,,Taholah,98587,"Grays Harbor County, WA",53027,WA,Washington,53,Region X,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953C8,Takopid Indian Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",2209 E 32nd St,Tacoma,WA,98404-4922,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,65399953C8,Takopid Indian Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,53,Pierce,53053,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Takopid Indian Health Center,Takopid Indian Health Center,N,-122.3999211,47.23581558,,,,Tacoma,98404,"Pierce County, WA",53053,WA,Washington,53,Region X,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953C7,Suquamish Tribes Wellness Program,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",18490 Suquamish Way NE Unit 107,Suquamish,WA,98392-9533,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,65399953C7,Suquamish Tribes Wellness Program,0,Unknown,UNK,Unknown,,,,,,POINT,35,Kitsap,53035,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Suquamish Tribes Wellness Program,Suquamish Tribes Wellness Program,N,-122.5594037,47.72884694,,,,Suquamish,98392,"Kitsap County, WA",53035,WA,Washington,53,Region X,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953C5,Sally Selvidge Clinic (Health & Human Services Dept),D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",90 SE Klah Che Min Dr,Shelton,WA,98584-9216,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,65399953C5,Sally Selvidge Clinic (Health & Human Services Dept),0,Unknown,UNK,Unknown,,,,,,POINT,45,Mason,53045,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Sally Selvidge Clinic (Health and Human Services Department),Sally Selvidge Clinic (Health and Human Services Department),N,-123.0823886,47.12244151,,,,Shelton,98584,"Mason County, WA",53045,WA,Washington,53,Region X,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953C3,Jamestown S'Klallam Family Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",808 N 5th Ave,Sequim,WA,98382-3045,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,22,,6,Dental Health,65399953C3,Jamestown S'Klallam Family Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,9,Clallam,53009,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Jamestown South'Klallam Family Health Center,Jamestown South'Klallam Family Health Center,N,-123.1131027,48.08995824,,,,Sequim,98382,"Clallam County, WA",53009,WA,Washington,53,Region X,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953C2,Upper Skagit Tribal Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",25959 Community Plaza Way,Sedro Woolley,WA,98284-9721,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,65399953C2,Upper Skagit Tribal Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,57,Skagit,53057,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Upper Skagit Tribal Clinic,Upper Skagit Tribal Clinic,N,-122.185101,48.53936632,,,,Sedro Woolley,98284,"Skagit County, WA",53057,WA,Washington,53,Region X,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953C1,Lower Elwha Klallam Medical Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",243511 W Highway 101,Port Angeles,WA,98363-9472,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,16,,6,Dental Health,65399953C1,Lower Elwha Klallam Medical Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,9,Clallam,53009,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Lower Elwha Klallam Medical Clinic,Lower Elwha Klallam Medical Clinic,N,-123.5242123,48.1008225,,,,Port Angeles,98363,"Clallam County, WA",53009,WA,Washington,53,Region X,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953B8,Nisqually Health Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",4816 She Nah Num Dr SE,Olympia,WA,98513-9105,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,65399953B8,Nisqually Health Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,67,Thurston,53067,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Nisqually Health Clinic,Nisqually Health Clinic,N,-122.6704889,47.00454149,,,,Olympia,98513,"Thurston County, WA",53067,WA,Washington,53,Region X,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953B7,Chehalis Community Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",21 Niederman Rd,Oakville,WA,98568-8904,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,18,,6,Dental Health,65399953B7,Chehalis Community Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,27,Grays Harbor,53027,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Chehalis Community Clinic,Chehalis Community Clinic,N,-123.1710345,46.8144699,,,,Oakville,98568,"Grays Harbor County, WA",53027,WA,Washington,53,Region X,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953B6,Sophie Trettevick Indian Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",250 Fort St,Neah Bay,WA,98357-4003,,10/26/2002,12/13/2019,,,,,,N,Non-Metropolitan,,,12,,6,Dental Health,65399953B6,Sophie Trettevick Indian Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,9,Clallam,53009,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Sophie Trettevick Indian Health Center,Sophie Trettevick Indian Health Center,N,-124.6266886,48.36791442,,,,Neah Bay,98357,"Clallam County, WA",53009,WA,Washington,53,Region X,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953B3,Cowlitz Tribal Health Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1044 11th Ave,Longview,WA,98632-2506,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,65399953B3,Cowlitz Tribal Health Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,15,Cowlitz,53015,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Cowlitz Tribal Health Clinic,Cowlitz Tribal Health Clinic,N,-122.9334265,46.13240335,,,,Longview,98632,"Cowlitz County, WA",53015,WA,Washington,53,Region X,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953B2,Quileute Health Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",560 Quileute Hts,La Push,WA,98350,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,14,,6,Dental Health,65399953B2,Quileute Health Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,9,Clallam,53009,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Quileute Health Clinic,Quileute Health Clinic,N,-124.621445,47.89930332,,,,La Push,98350,"Clallam County, WA",53009,WA,Washington,53,Region X,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953B1,Swinomish Tribal Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",17400 Reservation Rd,La Conner,WA,98257-8801,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,65399953B1,Swinomish Tribal Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,57,Skagit,53057,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Swinomish Tribal Health Center,Swinomish Tribal Health Center,N,-122.5010566,48.39427956,,,,La Conner,98257,"Skagit County, WA",53057,WA,Washington,53,Region X,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953A9,Port Gamble S'Klallam Tribe Health Facility,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",32014 Little Boston Rd NE,Kingston,WA,98346-9734,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,18,,6,Dental Health,65399953A9,Port Gamble S'Klallam Tribe Health Facility,0,Unknown,UNK,Unknown,,,,,,POINT,35,Kitsap,53035,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Port Gamble South'Klallam Tribe Health Facility,Port Gamble South'Klallam Tribe Health Facility,N,-122.5700588,47.85367156,,,,Kingston,98346,"Kitsap County, WA",53035,WA,Washington,53,Region X,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953A7,Nooksack Community Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",2510 Sulwhanon Dr,Everson,WA,98247-8766,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,65399953A7,Nooksack Community Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,73,Whatcom,53073,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Nooksack Community Clinic,Nooksack Community Clinic,N,-122.3495066,48.88484525,,,,Everson,98247,"Whatcom County, WA",53073,WA,Washington,53,Region X,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953A6,Sauk-Suiattle Tribal Community Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",5318 Chief Brown Ln,Darrington,WA,98241-9420,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,10,,6,Dental Health,65399953A6,Sauk-Suiattle Tribal Community Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,57,Skagit,53057,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Sauk-Suiattle Tribal Community Clinic,Sauk-Suiattle Tribal Community Clinic,N,-121.5537239,48.32125316,,,,Darrington,98241,"Skagit County, WA",53057,WA,Washington,53,Region X,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
65399953A5,Muckleshoot Tribal Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",17500 SE 392nd St,Auburn,WA,98092-9705,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,65399953A5,Muckleshoot Tribal Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,33,King,53033,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Muckleshoot Tribal Clinic,Muckleshoot Tribal Clinic,N,-122.1078083,47.24998744,,,,Auburn,98092,"King County, WA",53033,WA,Washington,53,Region X,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6539995383,COLVILLE INDIAN HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",19 Lakes St,Nespelem,WA,99155,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,6539995383,COLVILLE INDIAN HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,47,Okanogan,53047,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Colville Indian Health Center,Colville Indian Health Center,N,-118.9574952,48.17206607,,,,Nespelem,99155,"Okanogan County, WA",53047,WA,Washington,53,Region X,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6539808975,Tulalip Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",7520 Totem Beach Rd,Tulalip,WA,98271-6160,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,20,,6,Dental Health,6539808975,Tulalip Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,61,Snohomish,53061,53,WA,Washington,Washington,53,Region X,N,N,12/17/2019,12/17/2019,Tulalip Health Center,Tulalip Health Center,N,-122.2815462,48.06509704,,,,Tulalip,98271,"Snohomish County, WA",53061,WA,Washington,53,Region X,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
